stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
897,39861,בן יהודה/פרישמן,כתובת:בן יהודה 16 כפר סבא,32.186321,34.907153
898,39862,קרית חינוך/אז''ר,כתובת:אז''ר 47 כפר סבא,32.183770,34.910200
899,39863,אז''ר / השחר,כתובת:אז''ר 44 כפר סבא,32.183478,34.911501
900,39864,יערה/לוינסקי,כתובת:יערה 2 כפר סבא,32.186004,34.899802
901,39865,פרדס משותף/בן גוריון,כתובת:פרדס משותף 44 רעננה,32.174912,34.868337
902,39866,פרדס משותף/הרצל,כתובת:פרדס משותף 49 רעננה,32.175099,34.867548
903,39867,בן גוריון/פרדס משותף,כתובת:בן גוריון 45 רעננה,32.175113,34.869233
904,39868,פרדס משותף/יהודה הלוי,כתובת:פרדס משותף 66 רעננה,32.175679,34.864784
905,39869,הפרחים/יהודה הלוי,כתובת:פרדס משותף 78 רעננה,32.175931,34.863678
906,39870,הפרחים/משה דיין,כתובת:הפרחים 1 רעננה,32.177571,34.861224
907,39871,הפרחים/המלכים,כתובת:הפרחים 6 רעננה,32.177673,34.860750
908,39872,המלכים/יעקב דורי,כתובת:המלכים 34 רעננה,32.179704,34.860102
909,39873,המלכים/ביל''ו,כתובת:המלכים 13 רעננה,32.181272,34.860682
910,39874,פיכמן/הופיין,כתובת:יעקב פיכמן 15 חולון,32.013724,34.775074
911,39875,המלכים/יגאל ידין,כתובת:המלכים 10 רעננה,32.182541,34.860989
912,39876,הנשיאים/וינגייט,כתובת:הנשיאים 11 רעננה,32.185319,34.861850
913,39877,הנשיאים/וינגייט,כתובת:הנשיאים 15 רעננה,32.185868,34.862004
914,39879,החי''ל/חפץ חיים,כתובת:החי''ל 28 רעננה,32.185276,34.867524
915,39880,החי''ל/חפץ חיים,כתובת:חפץ חיים 19 רעננה,32.184708,34.867881
916,39881,החי''ל/הר סיני,כתובת:החי''ל 8 רעננה,32.184797,34.869523
917,39882,אלי כהן/חפץ חיים,כתובת:חפץ חיים 35 רעננה,32.186491,34.868428
918,39883,קרן היסוד/גולומב,כתובת:קרן היסוד 14 רעננה,32.183562,34.871034
919,39884,קרן היסוד/גולומב,כתובת:קרן היסוד 9 רעננה,32.182958,34.870724
920,39885,בורוכוב/הנגב,כתובת:בורוכוב 12 רעננה,32.181420,34.876449
921,39886,בורוכוב/החשמונאים,כתובת:בורוכוב 42 רעננה,32.185293,34.877649
922,39887,ההסתדרות/בורוכוב,כתובת:ההסתדרות 3 רעננה,32.185986,34.877558
923,39888,ההסתדרות/אליעזר יפה,כתובת:ההסתדרות 6 רעננה,32.186066,34.877185
924,39889,ההסתדרות/בר אילן,כתובת:ההסתדרות 26 רעננה,32.186561,34.874951
925,39890,ההסתדרות/קרן היסוד,כתובת:ההסתדרות 27 רעננה,32.186979,34.873008
926,39891,בורוכוב/ההגנה,כתובת:בורוכוב 64 רעננה,32.187432,34.878488
927,39892,בורוכוב/הפלמ''ח,כתובת:בורוכוב 81 רעננה,32.190728,34.878265
928,39893,מקלט ציבורי/הפלמ''ח,כתובת:הפלמ''ח 15 רעננה,32.190554,34.876223
929,39894,בורוכוב/הפלמ''ח,כתובת:בורוכוב 86 רעננה,32.189880,34.878287
930,39895,בורוכוב/ברל כצנלסון,כתובת:בורוכוב 94 רעננה,32.191686,34.878079
931,39896,בורוכוב/וייצמן,כתובת:וייצמן 71 רעננה,32.192429,34.878669
932,39897,בורוכוב/וייצמן,כתובת:וייצמן 62 רעננה,32.192526,34.877277
933,39898,ויצמן/קרן היסוד,כתובת:וייצמן 93 רעננה,32.192391,34.875194
934,39899,קרן היסוד/וייצמן,כתובת:קרן היסוד 75 רעננה,32.191903,34.874226
935,39900,החרושת/וייצמן,כתובת:וייצמן 20 רעננה,32.192367,34.880418
936,39901,החרושת/וייצמן,כתובת:וייצמן 12 רעננה,32.192161,34.881514
937,39902,עקיבא/האלה,כתובת:עקיבא 88 רעננה,32.188884,34.883244
938,39903,עקיבא/שד. הרדוף,כתובת:עקיבא 97 רעננה,32.189379,34.883186
939,39904,ויצמן/שיזף,כתובת:וייצמן 15 רעננה,32.191228,34.885469
940,39905,התדהר/השיזף,כתובת:התדהר 6 רעננה,32.193410,34.884161
941,39906,התדהר/כליל החורש,כתובת:התדהר 5 רעננה,32.193593,34.884084
942,39907,התדהר/התעשיה,כתובת:התדהר 11 רעננה,32.195851,34.884462
943,39908,התדהר/התעשייה,כתובת:התדהר 16 רעננה,32.196401,34.884505
944,39909,התעשיה/זרחין,כתובת:התעשייה 1 רעננה,32.196715,34.883018
945,39910,התעשייה/זרחין,כתובת:התעשייה 4 רעננה,32.196719,34.883093
946,39911,החרושת/המסגר,כתובת:החרושת 14 רעננה,32.195586,34.880516
947,39912,החרושת/המסגר,כתובת:החרושת 17 רעננה,32.194891,34.880653
948,39913,החרושת/ויצמן,כתובת:החרושת 11 רעננה,32.193599,34.880882
949,39914,החרושת/ויצמן,כתובת:החרושת 6 רעננה,32.193108,34.880980
950,39915,קניון רננים,כתובת:התעשייה 20 רעננה,32.196486,34.879675
951,39916,התעשיה/הסדנא,כתובת:התעשייה 19 רעננה,32.196379,34.878048
952,39917,הסדנא/התעשייה,כתובת:הסדנא 3 רעננה,32.196091,34.878598
953,39918,קאנטרי/הסדנא,כתובת:  רעננה,32.193958,34.878385
954,39919,אסתר המלכה/עתידים,כתובת:אסתר המלכה 3 רעננה,32.197339,34.875429
955,39920,דב הוז/יוחנן בן זכאי,כתובת:דב הוז 25 רעננה,32.195667,34.873937
956,39921,דב הוז/סעדיה גאון,כתובת:דב הוז 9 רעננה,32.193524,34.873450
957,39922,וייצמן/עתידים,כתובת:וייצמן 88 רעננה,32.192501,34.873638
958,39923,וייצמן/קרן היסוד,כתובת:וייצמן  רעננה,32.192382,34.873579
959,39924,מקלט/שמואל הנגיד,כתובת:שמואל הנגיד 33 רעננה,32.191097,34.871423
960,39925,איזי שפירא/שבזי,כתובת:שבזי 4 רעננה,32.190033,34.869453
961,39927,קרן היסוד/הקוממיות,כתובת:קרן היסוד 59 רעננה,32.189566,34.873087
962,39928,קרן היסוד/ההסתדרות,כתובת:קרן היסוד 47 רעננה,32.187023,34.872004
963,39929,דב גרונר/מרדכי אנילביץ',כתובת:מרדכי אנילביץ' 33 רעננה,32.188339,34.868302
964,39930,מגדל/ההגנה,כתובת:ההגנה 97 רעננה,32.189128,34.866336
965,39931,המחתרות/שפינוזה,כתובת:המחתרות 4 רעננה,32.189599,34.864825
966,39932,קרייתי/שרת,כתובת:חטיבת קרייתי 3 רמלה,31.933048,34.854508
967,39933,ישיבה,כתובת:  שעלבים,31.870119,34.986326
968,39934,'נחשונים א,כתובת:  נחשונים,32.062334,34.945951
969,39935,גולדה מאיר/יעקב פיכמן,כתובת:גולדה מאיר 2 חולון,32.012840,34.775543
970,39936,יוספטל/מבצע סיני,כתובת:יוספטל 109 בת ים,32.015763,34.758679
971,39937,רוז'נסקי/דוד רזיאל,כתובת:רוז'נסקי 10 ראשון לציון,31.987076,34.770452
972,39938,רוז'נסקי/דוד רזיאל,כתובת:רוז'נסקי 5 ראשון לציון,31.986749,34.771151
973,39939,ספרייה/החורב,כתובת:החורב  חניאל,32.328557,34.946036
974,39940,'כפר הס ד,כתובת:  כפר הס,32.247812,34.930220
975,39941,דוד סחרוב/משה לוי,כתובת:דוד סחרוב 38 ראשון לציון,31.989337,34.774850
976,39942,אברהם בר/דוד סחרוב,כתובת:אברהם בר 34 ראשון לציון,31.987475,34.775130
977,39943,דוד סחרוב/אברהם בר,כתובת:דוד סחרוב 42 ראשון לציון,31.989297,34.774945
978,39944,אברהם בר/רוז'נסקי,כתובת:אברהם בר  ראשון לציון,31.986696,34.774478
979,39945,מרכז מסחרי/שרון,כתובת:שרון  קרית תעופה,31.985850,34.915223
980,39947,דרך מנהרת העיר/דרך לוד הירוקה,כתובת:דרך מנהרת העיר  לוד,31.946513,34.904734
981,39948,וייצמן/ירושלים,כתובת:וייצמן 213 רעננה,32.192768,34.856206
982,39949,וייצמן/רבקה גובר,כתובת:רבקה גובר 1 רעננה,32.193096,34.850744
983,39950,אלימלך רימלט/הגלבוע,כתובת:אלימלך רימלט 18 רעננה,32.195467,34.849875
984,39951,יאיר/רימלט,כתובת:יאיר 6 רעננה,32.194765,34.847931
985,39952,הנשיאים/וייצמן,כתובת:וייצמן  רעננה,32.192514,34.862535
986,39953,הנשיאים/וייצמן,כתובת:וייצמן 173 רעננה,32.192435,34.864307
987,39954,ויצמן/מגדל,כתובת:וייצמן  רעננה,32.192502,34.866263
988,39955,שברץ/נתן יונתן,כתובת:שברץ 4 רעננה,32.179610,34.881495
989,39956,שברץ/ששת הימים,כתובת:שברץ 21 רעננה,32.181566,34.881963
990,39957,מכולת,כתובת:  כפר יעבץ,32.274774,34.965737
991,39958,בית ספר דקל/שברץ,כתובת:שברץ 31 רעננה,32.183017,34.882016
992,39959,אחוזה/בן גוריון,כתובת:בן גוריון 3 רעננה,32.180359,34.871919
993,39960,אוסטרובסקי/בן גוריון,כתובת:בן גוריון 10 רעננה,32.178944,34.870518
994,39961,צומת רעננה,כתובת:הפנינה 1 רעננה,32.175440,34.889899
995,39962,עקיבא/ציפמן,כתובת:עקיבא 44 רעננה,32.185403,34.882370
996,39963,אוסטרובסקי/בן גוריון,כתובת:בן גוריון 13 רעננה,32.179097,34.870802
997,39964,עקיבא/ציפמן,כתובת:עקיבא 65 רעננה,32.185418,34.882308
998,39965,שבזי/מגדל,כתובת:דרך רמתיים  הוד השרון,32.142552,34.894395
999,39966,סוקולוב/ששת הימים,כתובת:סוקולוב  כפר סבא,32.175033,34.902224
1000,39967,בן גוריון/התחייה,כתובת:בן גוריון 13 כפר סבא,32.173383,34.903855
1001,39968,בלום/גאולה,כתובת:גאולה 32 כפר סבא,32.172724,34.899148
1002,39969,זאב גלר/מעלה האורנים,כתובת:זאב גלר 26 כפר סבא,32.173670,34.896313
1003,39970,שד. ששת הימים/זאב גלר,כתובת:שדרות ששת הימים 32 כפר סבא,32.175654,34.896535
1004,39971,אנצו סירני/הכובשים,כתובת:אנצו סירני 12 כפר סבא,32.179197,34.893536
1005,39972,אנצו סירני/קיבוץ גלויות,כתובת:אנצו סירני 34 כפר סבא,32.180606,34.891773
1006,39973,אנצו סירני/חביבה רייק,כתובת:אנצו סירני 48 כפר סבא,32.180364,34.890632
1007,39974,ד''ר משה סנה/השמחה,כתובת:ד''ר משה סנה 14 כפר סבא,32.186212,34.896022
1008,39975,ד''ר משה סנה/קדושי קהיר,כתובת:ד''ר משה סנה 28 כפר סבא,32.187722,34.897634
1009,39976,שפרינצק/יחיעם,כתובת:שפרינצק 11 כפר סבא,32.181266,34.905293
1010,39977,תיכון רבין/החי''ש,כתובת:החי''ש 6 כפר סבא,32.184543,34.913004
1011,39978,תל חי/פרופ' דינור,כתובת:תל חי 102 כפר סבא,32.183471,34.916893
1012,39979,בן גוריון/רוטשילד,כתובת:בן גוריון 37 כפר סבא,32.172484,34.907819
1013,39980,ברל כצנלסון/גולומב,כתובת:ברל כצנלסון 20 כפר סבא,32.178676,34.903280
1014,39981,חיים וייצמן/יצחק בן צבי,כתובת:חיים וייצמן  הוד השרון,32.165923,34.909611
1015,39982,הנשיאים/זלמן שז''ר,כתובת:זלמן שז''ר  הוד השרון,32.164193,34.910570
1016,39983,חיים וייצמן/זלמן שז''ר,כתובת:זלמן שז''ר  הוד השרון,32.164369,34.910658
1017,39984,חיים/וייצמן/בן צבי,כתובת:חיים וייצמן  הוד השרון,32.165924,34.909610
1018,39985,הנשיאים/אסירי ציון,כתובת:אסירי ציון  הוד השרון,32.164759,34.906473
1019,39986,הנשיאים/יצחק בן צבי,כתובת:הנשיאים  הוד השרון,32.163445,34.908280
1020,39987,הגיבור/שחר,כתובת:הגיבור 16 הוד השרון,32.150005,34.892219
1021,39988,הגיבור/המעלה,כתובת:הגיבור 11 הוד השרון,32.150006,34.893436
1022,39989,הפרדס/דוד רזיאל,כתובת:הפרדס 31 הוד השרון,32.148202,34.887673
1023,39990,הפרדס/דוד רזיאל,כתובת:הפרדס 38 הוד השרון,32.147852,34.887033
1024,39991,הציונות/היהלום,כתובת:הציונות 5 הוד השרון,32.146393,34.885741
1025,39992,הציונות/היהלום,כתובת:הציונות 7 הוד השרון,32.146255,34.885755
1026,39993,ז'בוטינסקי/הדסים,כתובת:ז'בוטינסקי 85 הוד השרון,32.143421,34.883229
1027,39994,ז'בוטינסקי/האשל,כתובת:ז'בוטינסקי 105 הוד השרון,32.143251,34.879317
1028,39995,הרקון/שלומציון,כתובת:הרקון 6 הוד השרון,32.134030,34.901690
1029,39996,שמעון הצדיק/החשמונאים,כתובת:שמעון הצדיק 45 הוד השרון,32.135610,34.901077
1030,39997,שד. עמק איילון - כיכר אגמית,כתובת:שדרות עמק איילון  שוהם,32.006630,34.950465
1031,39998,שד. עמק איילון - כיכר שקנאי,כתובת:שדרות עמק איילון  שוהם,32.006024,34.949254
1032,39999,כורש/מרדכי היהודי,כתובת:כורש 18 ראשון לציון,31.996219,34.743185
1033,40000,צומת אולגה,כתובת:2  חדרה,32.436971,34.890470
1034,40001,אמפיתאטרון,כתובת:  קיסריה,32.496747,34.892848
1035,40002,מחלף אולגה,כתובת:יציאה לכביש 2  חדרה,32.445841,34.892535
1036,40003,קיבוץ שדות ים,כתובת:  שדות ים,32.494336,34.892936
1037,40004,מחלף אולגה,כתובת:יציאה למחלף אולגה  חדרה,32.445538,34.893008
1038,40005,שכ. מגורונים,כתובת: 0 מפעלי חפר,32.405407,34.893178
1039,40006,קיבוץ שדות ים,כתובת:  שדות ים,32.494941,34.893312
1040,40007,מרכז עתיקות,כתובת:6511  קיסריה,32.501695,34.894392
1041,40008,בית חולים הלל יפה,כתובת:השלום  חדרה,32.446740,34.894842
1042,40009,מחלף בית חולים הלל יפה,כתובת:אהרון אהרונסון 6 חדרה,32.446252,34.894997
1043,40012,מחלף בית חולים הלל יפה,כתובת:אהרון אהרונסון 5 חדרה,32.446253,34.894971
1044,40013,ישיבת בני עקיבא/השלום,כתובת:השלום  חדרה,32.449312,34.896768
1045,40015,בית חולים הלל יפה,כתובת:  חדרה,32.452714,34.897018
1046,40016,ישיבת בני עקיבא/השלום,כתובת:השלום  חדרה,32.450098,34.897341
1047,40017,אהרון אהרונסון/הר צין,כתובת:אהרון אהרונסון 31 חדרה,32.446132,34.897649
1048,40019,בית חולים הלל יפה,כתובת:השלום  חדרה,32.451583,34.898527
1049,40020,בית חולים הלל יפה,כתובת:השלום  חדרה,32.451742,34.898661
1050,40021,בית חולים הלל יפה,כתובת:השלום  חדרה,32.452500,34.899526
1051,40023,בית חולים הלל יפה,כתובת:השלום  חדרה,32.453087,34.900604
1052,40024,אהרון אהרונסון/יגאל אלון,כתובת:אהרון אהרונסון 59 חדרה,32.444350,34.900769
1053,40025,אהרון אהרונסון/יגאל אלון,כתובת:אהרון אהרונסון 54 חדרה,32.444017,34.900968
1054,40026,אהרון אהרונסון/יגאל אלון,כתובת:אהרון אהרונסון 63 חדרה,32.443976,34.900993
1055,40027,אהרון אהרונסון/יצחק גרינבוים,כתובת:אהרון אהרונסון 71 חדרה,32.443156,34.901501
1056,40028,אהרון אהרונסון/יצחק גרינבוים,כתובת:אהרון אהרונסון 64 חדרה,32.443008,34.901596
1057,40029,אהרון אהרונסון/יצחק גרינבוים,כתובת:אהרון אהרונסון  חדרה,32.442763,34.901746
1058,40030,השלום/האחו,כתובת:השלום 2 חדרה,32.453570,34.901966
1059,40031,אהרון אהרונסון/יצחק גרינבוים,כתובת:  חדרה,32.442532,34.901619
1060,40032,נאות-גולף,כתובת:כביש התיאטרון  קיסריה,32.490132,34.902598
1061,40033,מלון-קיסריה,כתובת:רוטשילד  קיסריה,32.498224,34.903672
1062,40034,דוד שמעוני/יחיעם,כתובת:דוד שמעוני 7 חדרה,32.439962,34.903908
1063,40035,פרדסי-אתא,כתובת:4  חדרה,32.411469,34.903885
1064,40036,הדר/אתרוג,כתובת:הדר 11 קיסריה,32.517514,34.903990
1065,40037,דוד שמעוני/יחיעם,כתובת:דוד שמעוני 6 חדרה,32.440030,34.904097
1066,40040,רוטשילד/הרימון,כתובת:רוטשילד  קיסריה,32.509591,34.904495
1067,40041,מחלף מלון קיסריה,כתובת:6511  קיסריה,32.502978,34.904535
1068,40042,רוטשילד/המגדל,כתובת:רוטשילד  קיסריה,32.504737,34.904127
1069,40043,הדר/איריס,כתובת:הדר 29 קיסריה,32.520662,34.904609
1070,40044,הדר/סנפיר,כתובת:הדר 51 קיסריה,32.524697,34.904739
1071,40045,מרכז מסחרי/השלום,כתובת:השלום  חדרה,32.454551,34.904763
1072,40046,רוטשילד/כביש 6511,כתובת:רוטשילד  קיסריה,32.502120,34.904925
1073,40048,מלון קיסרית,כתובת:רוטשילד  קיסריה,32.510778,34.905110
1074,40049,כביש 6511/רוטשילד,כתובת:6511  קיסריה,32.503252,34.905182
1075,40050,מרכז מסחרי/השלום,כתובת:השלום  חדרה,32.454763,34.905327
1076,40052,אזור תעשיה צפוני,כתובת:השלום  חדרה,32.454796,34.905412
1077,40053,דוד שמעוני/גשר אריאל שרון,כתובת:דוד שמעוני 14 חדרה,32.439663,34.905700
1078,40054,הדר/מנדרינה,כתובת:הדר 1 קיסריה,32.515631,34.905498
1079,40056,פרדסי-אתא,כתובת:4  חדרה,32.419637,34.906169
1080,40057,אזור תעשיה צפוני,כתובת:השלום  חדרה,32.455108,34.906347
1081,40059,מחלף חפציבה,כתובת:4  חדרה,32.457360,34.907151
1082,40060,צומת חרושת,כתובת:4  חדרה,32.454660,34.907166
1083,40061,צומת חרושת,כתובת:השלום  חדרה,32.455198,34.907043
1084,40063,אזור תעשיה צפוני,כתובת:4  חדרה,32.455379,34.907099
1085,40065,דוד שמעוני/פרנק,כתובת:דוד שמעוני 33 חדרה,32.439279,34.907301
1086,40067,רוטשילד/זמיר,כתובת:רוטשילד  קיסריה,32.528741,34.907350
1087,40068,רוטשילד/איריס,כתובת:רוטשילד  קיסריה,32.519816,34.907585
1088,40069,חפציבה,כתובת:4  חדרה,32.458019,34.907739
1089,40070,מנא''י,כתובת:4  חדרה,32.453403,34.907689
1090,40071,צומת חרושת,כתובת:4  חדרה,32.458313,34.907962
1091,40072,הדר/רוטשילד,כתובת:רוטשילד  קיסריה,32.526704,34.908173
1092,40073,כביש 4/חוף הכרמל,כתובת:4  חדרה,32.451456,34.908634
1093,40074,מחלף נווה חיים,כתובת:4  חדרה,32.451056,34.908662
1094,40075,שכונת שמשון,כתובת:4  חדרה,32.429220,34.908728
1095,40076,רוטשילד/סנפיר,כתובת:רוטשילד  קיסריה,32.522718,34.908731
1096,40077,מחלף נווה חיים,כתובת:4  חדרה,32.450410,34.909084
1097,40078,דוד שמעוני/קלז,כתובת:דוד שמעוני 43 חדרה,32.438857,34.909139
1098,40079,שכונת שמשון,כתובת:4  חדרה,32.432648,34.909406
1099,40082,אזור תעשיה דרומי,כתובת:4  חדרה,32.446774,34.910256
1100,40083,אזור תעשיה דרומי,כתובת:4  חדרה,32.447487,34.910212
1101,40084,צומת חדרה,כתובת:דוד שמעוני 49 חדרה,32.438634,34.910228
1102,40086,אזור תעשיה דרומי,כתובת:4  חדרה,32.446124,34.910603
1103,40087,צומת חדרה,כתובת:הרברט סמואל  חדרה,32.438508,34.910854
1104,40088,שכונת ביאליק,כתובת:ביאליק 6 חדרה,32.434091,34.910682
1105,40089,צומת חדרה,כתובת:הרברט סמואל  חדרה,32.438493,34.910963
1106,40090,אזור תעשיה דרומי,כתובת:4  חדרה,32.443959,34.910990
1107,40092,שדרות החרות/כביש 4,כתובת:4  חדרה,32.442753,34.911270
1108,40094,בית עלמין,כתובת:יצחק בן צבי  חדרה,32.408496,34.911723
1109,40095,צומת חדרה,כתובת:הרברט סמואל 7 חדרה,32.438329,34.911788
1110,40096,בית עלמין,כתובת:יצחק בן צבי  חדרה,32.409095,34.911937
1111,40097,צומת נחל חדרה,כתובת:4  מנשה,32.464389,34.912237
1112,40098,צומת נחל חדרה,כתובת:4/65  חדרה,32.465275,34.912952
1113,40099,תחנה מרכזית,כתובת:רמב''ם 8 חדרה,32.435511,34.913060
1114,40100,תחנה מרכזית,כתובת:רמב''ם 11 חדרה,32.435541,34.913070
1115,40102,ביאליק/הרצל,כתובת:ביאליק 21 אור עקיבא,32.509304,34.913285
1116,40103,ביאליק/הרצל,כתובת:ביאליק 10 אור עקיבא,32.509046,34.913354
1117,40104,תחנה מרכזית,כתובת:אחד העם 2 חדרה,32.436279,34.913694
1118,40109,תחנה מרכזית,כתובת:רמב''ם 17 חדרה,32.436366,34.913361
1119,40110,תחנה מרכזית,כתובת:  חדרה,32.435445,34.914141
1120,40111,ביאליק/רוטשילד,כתובת:ביאליק 1 אור עקיבא,32.506605,34.914036
1121,40112,רמב''ם/הרב הרצוג,כתובת:רמב''ם 35 חדרה,32.438708,34.914124
1122,40114,רמב''ם/הרצוג,כתובת:רמב''ם 24 חדרה,32.439022,34.914232
1123,40115,צומת נחל חדרה,כתובת:4  חדרה,32.465448,34.914264
1124,40116,תיכון חדרה/רמב''ם,כתובת:רמב''ם 41 חדרה,32.439426,34.914361
1125,40117,צומת נחל חדרה,כתובת:4  חדרה,32.465706,34.914368
1126,40118,מנחם ציוני/עליזה יאנסן,כתובת:מנחם ציוני 17 אור עקיבא,32.511918,34.914617
1127,40119,יחיאל וייסנברג/מנחם ציוני,כתובת:מנחם ציוני 6 אור עקיבא,32.510730,34.914903
1128,40120,הרצל/מנחם ציוני,כתובת:מנחם ציוני  אור עקיבא,32.510239,34.915049
1129,40122,הרברט סמואל/מלחמת ששת הימים,כתובת:הרברט סמואל 32 חדרה,32.437662,34.915097
1130,40126,יצחק בן צבי/יוסף ספיר,כתובת:יצחק בן צבי 3 חדרה,32.425863,34.915386
1131,40127,יצחק בן צבי/יוסף ספיר,כתובת:יצחק בן צבי 4 חדרה,32.426175,34.915408
1132,40133,רוטשילד/מנחם ציוני,כתובת:רוטשילד 27 אור עקיבא,32.506590,34.915644
1133,40134,יצחק בן צבי/אסירי ציון,כתובת:יצחק בן צבי 28 חדרה,32.431558,34.915657
1134,40135,יצחק בן צבי/אסירי ציון,כתובת:יצחק בן צבי 51 חדרה,32.432074,34.915686
1135,40136,ביטוח לאומי/אחד העם,כתובת:אחד העם 4 חדרה,32.435694,34.915837
1136,40137,רוטשילד/מנחם ציוני,כתובת:רוטשילד 16 אור עקיבא,32.506630,34.915872
1137,40138,חיים הזז/עליזה יאנסן,כתובת:  אור עקיבא,32.512565,34.916000
1138,40140,בית ספר תר''מ/הרימון,כתובת:  אליכין,32.406397,34.916394
1139,40142,הנשיא וייצמן/קארו,כתובת:הנשיא וייצמן 16 חדרה,32.440495,34.916771
1140,40143,אבן גבירול/חיים הזז,כתובת:אבן גבירול  אור עקיבא,32.514671,34.915476
1141,40144,הלל יפה/הרברט סמואל,כתובת:הלל יפה 26 חדרה,32.437362,34.917208
1142,40145,שד. ירושלים/אבן גבירול,כתובת:אבן גבירול  אור עקיבא,32.515903,34.917327
1143,40146,בית ספר יאנסן/עליזה יאנסן,כתובת:עליזה יאנסן  אור עקיבא,32.512489,34.916842
1144,40147,הלל יפה/הנשיא וייצמן,כתובת:הלל יפה 38 חדרה,32.439129,34.917788
1145,40148,שדרות הנשיא וייצמן/מאיר סטנץ,כתובת:עליזה יאנסן  אור עקיבא,32.512755,34.918269
1146,40150,הנשיא וייצמן/יהודה הלוי,כתובת:הנשיא וייצמן 15 חדרה,32.440286,34.917880
1147,40152,אחד העם/הרצל,כתובת:אחד העם  חדרה,32.434976,34.918382
1148,40153,שדרות ירושלים/יהודה הלוי,כתובת:שדרות ירושלים  אור עקיבא,32.514077,34.918693
1149,40154,דוד אלעזר/ הנשיא,כתובת:שדרות הנשיא וייצמן  אור עקיבא,32.513506,34.918825
1150,40157,הנשיא ויצמן/סטנץ,כתובת:שדרות הנשיא וייצמן  אור עקיבא,32.512489,34.919173
1151,40158,מועצה,כתובת:רוטשילד 3 אור עקיבא,32.506697,34.919158
1152,40159,שד. הנשיא וייצמן/סמטת חי טייב,כתובת:שדרות הנשיא וייצמן  אור עקיבא,32.512122,34.919273
1153,40160,שד. הנשיא וייצמן/סמטת חי טייב,כתובת:שדרות הנשיא וייצמן  אור עקיבא,32.511999,34.919211
1154,40161,צומת פל ים,כתובת:4  קיסריה,32.479650,34.919584
1155,40163,שד. הנשיא וייצמן/הגיבורים,כתובת:שדרות הנשיא וייצמן 17 אור עקיבא,32.510234,34.919684
1156,40164,שד. הנשיא וייצמן/רוטשילד,כתובת:רוטשילד 1 אור עקיבא,32.506620,34.919664
1157,40165,שד. הנשיא וייצמן/הגיבורים,כתובת:שדרות הנשיא וייצמן  אור עקיבא,32.509670,34.919775
1158,40166,טיילת מנקו/שדרות וייצמן,כתובת:שדרות הנשיא וייצמן  אור עקיבא,32.504651,34.919791
1159,40168,וייצמן/חללי דקר,כתובת:שדרות הנשיא וייצמן  אור עקיבא,32.505636,34.919851
1160,40169,שדרות הנשיא וייצמן/חללי דק,כתובת:שדרות הנשיא וייצמן 43 אור עקיבא,32.505833,34.919905
1161,40170,שד. הנשיא וייצמן/הנביאים,כתובת:שדרות הנשיא וייצמן 23 אור עקיבא,32.509244,34.919938
1162,40171,ויצמן/הרצוג,כתובת:שדרות הנשיא וייצמן  אור עקיבא,32.507828,34.920038
1163,40172,שד. הנשיא וייצמן/הרצוג,כתובת:שדרות הנשיא וייצמן 33 אור עקיבא,32.507931,34.920108
1164,40173,הזית/ספינת אגוז,כתובת:ספינת אגוז  אור עקיבא,32.516137,34.920068
1165,40174,צומת פל ים,כתובת:4  קיסריה,32.481242,34.920354
1166,40175,צומת פל ים,כתובת:651  קיסריה,32.480113,34.920984
1167,40177,הזית/ההדס,כתובת:הזית  אור עקיבא,32.516162,34.921104
1168,40179,אחד העם/סמסונוב,כתובת:אחד העם 29 חדרה,32.434341,34.920656
1169,40180,הנשיא וייצמן/הבנים,כתובת:הנשיא וייצמן 39 חדרה,32.439436,34.921045
1170,40181,הנשיא וייצמן/הבנים,כתובת:הנשיא וייצמן 40 חדרה,32.439377,34.920892
1171,40182,צומת פל ים,כתובת:651  קיסריה,32.480256,34.920969
1172,40183,קניון,כתובת:שדרות רוטשילד 19 חדרה,32.437079,34.921073
1173,40184,הרברט סמואל/שד. רוטשילד,כתובת:הרברט סמואל 70 חדרה,32.436042,34.921034
1174,40185,קניון,כתובת:שדרות רוטשילד 21 חדרה,32.437326,34.921148
1175,40186,הנשיא וייצמן/הבנים,כתובת:הנשיא וייצמן 42 חדרה,32.439333,34.921058
1176,40188,שדרות דוד המלך/גלפנשטיין,כתובת:שדרות דוד המלך  אור עקיבא,32.501236,34.921261
1177,40189,שד. דוד המלך/הרימון,כתובת:שדרות דוד המלך  אור עקיבא,32.497789,34.921287
1178,40191,שדרות דוד המלך/הסיגלית,כתובת:שדרות דוד המלך  אור עקיבא,32.499359,34.921321
1179,40192,שד. דוד המלך/הרימון,כתובת:הרימון  אור עקיבא,32.497639,34.921604
1180,40193,שד. שידלובסקי/ניל''י,כתובת:שדרות שידלובסקי  אור עקיבא,32.504980,34.921757
1181,40194,מגל,כתובת:574  מנשה,32.384783,35.041673
1182,40195,הגיבורים/הרברט סמואל,כתובת:הרברט סמואל 76 חדרה,32.435731,34.922275
1183,40196,מרכז מבנה תעשיה/הזית,כתובת:הזית  אור עקיבא,32.516492,34.922037
1184,40197,הגיבורים/הרברט סמואל,כתובת:הגיבורים 53 חדרה,32.435786,34.922606
1185,40198,אזור התעשיה,כתובת:שדרות שידלובסקי  אור עקיבא,32.504937,34.923005
1186,40199,הזית/ערבה,כתובת:הזית  אור עקיבא,32.516661,34.922952
